Date,Ticker,ret_63d,position,y,retin21d
2002-09-11,S5SFTW,0.0171478266327027,1.0,0.0,0.10687847213462619
2002-09-11,S5PHRM,0.00042353653635693377,0.0,0.0,0.03676669452601185
2002-09-11,S5CPGS,-0.00251823682922288,0.0,0.0,0.19186348920064403
2002-09-11,S5ENRSX,0.004457939009930583,0.0,0.0,0.057839436921275876
2002-09-11,S5FDBT,0.0003792727490588108,0.0,0.0,0.049874254831563526
2002-09-11,S5TECH,-0.0023416721716819212,0.0,1.0,0.23259698246578955
2002-09-11,S5RETL,0.0016228662047875545,0.0,0.0,0.15396286668972967
2002-09-11,S5BANKX,0.0057768683527478736,1.0,0.0,0.16899123814463146
2002-09-11,S5HCES,-0.0033755666893180315,0.0,0.0,0.019730113609189623
2002-09-11,S5DIVF,0.00470623351776842,1.0,0.0,0.1623258496228915
2002-09-11,S5UTILX,-0.0039331417468372026,0.0,1.0,0.20466952081110065
2002-09-11,S5MEDA,-0.0028627066383946085,0.0,0.0,0.12175007296039413
2002-09-11,S5REAL,0.0024652634628111376,0.0,0.0,0.1377556538391048
2002-09-11,S5TELSX,-0.02975072280810933,0.0,0.0,0.09854188285035571
2002-09-11,S5MATRX,-0.0058500787909095435,0.0,0.0,0.15528329595819712
2002-09-11,S5INSU,0.0003036283612211944,0.0,0.0,0.09945632773971302
2002-09-11,S5FDSR,0.0016556295172611565,0.0,0.0,0.15207391546022445
2002-09-11,S5HOUS,-0.00042674529773003,0.0,0.0,0.04429133933521142
2002-09-11,S5SSEQX,-0.01129911949835805,0.0,1.0,0.2393996717777579
2002-09-11,S5TRAN,0.0014072121935203624,0.0,0.0,0.05437694345195691
2002-09-11,S5HOTR,0.009425246848724513,1.0,0.0,0.13156483956755774
2002-09-11,S5CODU,-0.0005467682229557493,0.0,0.0,0.16667081508511034
2002-09-11,S5AUCO,-0.007210278993629239,0.0,1.0,0.25845872462794756
2002-09-11,S5COMS,0.0005669737926509629,0.0,0.0,0.14352628504253828
2002-09-12,S5SFTW,0.030671286905106364,0.0,0.0,0.021308218729087565
2002-09-12,S5PHRM,0.020420101844974406,0.0,0.0,0.00324801151678282
2002-09-12,S5CPGS,0.019219994925915397,0.0,1.0,0.12154197030967391
2002-09-12,S5ENRSX,0.024632055668528687,0.0,0.0,0.014840613645713707
2002-09-12,S5FDBT,0.021472188477506853,0.0,0.0,0.017989437566063814
2002-09-12,S5TECH,0.04251339152273851,1.0,1.0,0.12490803100839208
2002-09-12,S5RETL,0.024120997015266016,0.0,0.0,0.07793401007244576
2002-09-12,S5BANKX,0.031166466787241942,1.0,0.0,0.09465709360152719
2002-09-12,S5HCES,0.012533966723805256,0.0,0.0,-0.004654177761355993
2002-09-12,S5DIVF,0.030139639587909894,0.0,0.0,0.08000094163850545
2002-09-12,S5UTILX,0.029478334429116706,0.0,1.0,0.16143745644998986
2002-09-12,S5MEDA,0.033426543314683865,1.0,0.0,0.0430635093313783
2002-09-12,S5REAL,0.008337137069769367,0.0,0.0,0.09785896201729459
2002-09-12,S5TELSX,0.02109827860542918,0.0,0.0,0.021883187749595412
2002-09-12,S5MATRX,0.020993907903661655,0.0,0.0,0.0892169899411175
2002-09-12,S5INSU,0.020517276766742504,0.0,0.0,0.025189655775053527
2002-09-12,S5FDSR,0.011946245696976728,0.0,0.0,0.1009811577114747
2002-09-12,S5HOUS,0.010566842321902643,0.0,0.0,0.016720087531013138
2002-09-12,S5SSEQX,0.06290884535816905,1.0,0.0,0.0962457692428045
2002-09-12,S5TRAN,0.017699577099401075,0.0,0.0,0.013770926300945651
2002-09-12,S5HOTR,0.02841230916309533,0.0,0.0,0.0710117933013128
2002-09-12,S5CODU,0.030444716959499213,0.0,0.0,0.09236812644549794
2002-09-12,S5AUCO,0.02272649408538606,0.0,1.0,0.18479529417980722
2002-09-12,S5COMS,0.02120727136478686,0.0,0.0,0.07298344453161437
2002-09-13,S5SFTW,-0.015704068567040284,0.0,0.0,0.024564865789060017
2002-09-13,S5PHRM,-0.0031143547473818454,0.0,0.0,-0.02093025269655287
2002-09-13,S5CPGS,0.032573242971584315,1.0,0.0,0.09869994377697008
2002-09-13,S5ENRSX,-0.009718142752447985,0.0,0.0,0.005533805864916027
2002-09-13,S5FDBT,-0.008394491594818265,0.0,0.0,0.008055418230626155
2002-09-13,S5TECH,-5.5464655162858755e-05,0.0,1.0,0.1263470566666013
2002-09-13,S5RETL,-0.020933849136268647,0.0,0.0,0.08798826593335565
2002-09-13,S5BANKX,-0.00792624816700374,0.0,0.0,0.09111297406925072
2002-09-13,S5HCES,-0.009928519441051506,0.0,0.0,-0.007244246961838589
2002-09-13,S5DIVF,-0.008484354932178226,0.0,0.0,0.07827588986435474
2002-09-13,S5UTILX,-0.017135546286238007,0.0,1.0,0.1884805740807438
2002-09-13,S5MEDA,-0.013271672866448767,0.0,0.0,0.05695254238535727
2002-09-13,S5REAL,-0.008224935106117385,0.0,1.0,0.12345156246374109
2002-09-13,S5TELSX,0.009087037864453189,1.0,0.0,0.015551731678388905
2002-09-13,S5MATRX,0.008851791261942032,1.0,0.0,0.0854633716999658
2002-09-13,S5INSU,-0.0023607278906170688,0.0,0.0,0.03849735674816693
2002-09-13,S5FDSR,-0.007933787875062765,0.0,0.0,0.10593063670842383
2002-09-13,S5HOUS,-0.004380653933109575,0.0,0.0,0.010790554170849452
2002-09-13,S5SSEQX,-0.0036278445984971276,0.0,0.0,0.10474133878170051
2002-09-13,S5TRAN,0.0030505152704476267,0.0,0.0,0.01575881668704862
2002-09-13,S5HOTR,-0.004191657764448822,0.0,0.0,0.07238892626945129
2002-09-13,S5CODU,-0.001447993173922257,0.0,0.0,0.09275717140892145
2002-09-13,S5AUCO,0.01679386652573289,1.0,1.0,0.1891028664381411
2002-09-13,S5COMS,-0.004623617541908859,0.0,0.0,0.06422143144177059
2002-09-16,S5SFTW,0.008532394380123267,0.0,0.0,-0.040009674543001784
2002-09-16,S5PHRM,-0.004944499731633276,0.0,0.0,-0.04240642579734708
2002-09-16,S5CPGS,-0.01599236747464428,0.0,0.0,0.06450855903962294
2002-09-16,S5ENRSX,-0.008054026993349747,0.0,0.0,-0.01905842143576355
2002-09-16,S5FDBT,-0.017336244058525553,0.0,0.0,0.013213119989372918
2002-09-16,S5TECH,0.02011215938930734,1.0,0.0,0.028178961269809115
2002-09-16,S5RETL,-0.008146819466060887,0.0,0.0,0.04361705111596997
2002-09-16,S5BANKX,0.0008967682455220346,0.0,0.0,0.03622451610679532
2002-09-16,S5HCES,-0.009957952833434794,0.0,0.0,-0.007172723886991657
2002-09-16,S5DIVF,0.001268073320338784,0.0,0.0,-0.008176863042715329
2002-09-16,S5UTILX,0.010486987495248071,1.0,1.0,0.1701072988493166
2002-09-16,S5MEDA,0.010438140864346857,1.0,0.0,-0.012536043731688835
2002-09-16,S5REAL,0.004611153646478533,0.0,1.0,0.08415629346547261
2002-09-16,S5TELSX,0.0011961073573043615,0.0,0.0,-0.03138142382718667
2002-09-16,S5MATRX,0.005613818094992474,0.0,0.0,0.02965980908111804
2002-09-16,S5INSU,0.0046493690881926,0.0,0.0,-0.04201739624767755
2002-09-16,S5FDSR,-0.0033678609028681187,0.0,0.0,0.06729347934188244
2002-09-16,S5HOUS,-0.007968789132100492,0.0,0.0,0.027874454168285528
2002-09-16,S5SSEQX,0.03178938759092707,1.0,0.0,-0.01954893182493048
2002-09-16,S5TRAN,-0.00047912799622931956,0.0,0.0,-0.02495399113735368
2002-09-16,S5HOTR,-0.018419907198622607,0.0,1.0,0.07206118460960287
2002-09-16,S5CODU,-0.005930930265138314,0.0,0.0,0.047288974114766645
2002-09-16,S5AUCO,-0.004205187297381202,0.0,1.0,0.12768942448214238
2002-09-16,S5COMS,0.0023091365434380956,0.0,0.0,0.012430647469816265
2002-09-17,S5SFTW,0.016193137208353837,0.0,0.0,-0.019255539955295407
2002-09-17,S5PHRM,0.02152152302714768,0.0,0.0,-0.05918923118157238
2002-09-17,S5CPGS,0.014304064274232175,0.0,0.0,0.0719149811362922
2002-09-17,S5ENRSX,0.03603446671868754,1.0,0.0,-0.036034466718687666
2002-09-17,S5FDBT,0.024036517371671506,0.0,0.0,0.02383570570570605
2002-09-17,S5TECH,0.0154546716054353,0.0,1.0,0.10312801592656647
2002-09-17,S5RETL,0.01321400369227383,0.0,0.0,0.04274417538583795
2002-09-17,S5BANKX,0.012954493769652586,0.0,0.0,0.027896256627586973
2002-09-17,S5HCES,0.023131332023418927,0.0,0.0,-0.03424817212975846
2002-09-17,S5DIVF,0.03318715168337591,0.0,0.0,-0.015719020229598746
2002-09-17,S5UTILX,0.03733494213684361,1.0,1.0,0.173708417882491
2002-09-17,S5MEDA,0.0005896574261303713,0.0,0.0,0.010018163754215466
2002-09-17,S5REAL,0.006559625420926387,0.0,0.0,0.09055581268705128
2002-09-17,S5TELSX,0.00885203310410552,0.0,0.0,-0.020534156224193263
2002-09-17,S5MATRX,0.0193093306576437,0.0,0.0,0.036442671368269175
2002-09-17,S5INSU,0.016603091081328476,0.0,0.0,-0.03781344589135641
2002-09-17,S5FDSR,0.05934446790809107,1.0,0.0,0.014869796386135798
2002-09-17,S5HOUS,0.015254367774244852,0.0,0.0,0.017849117368662622
2002-09-17,S5SSEQX,0.015876373354411315,0.0,1.0,0.1010407318844088
2002-09-17,S5TRAN,-0.00047889854252600135,0.0,0.0,-0.005014636500864494
2002-09-17,S5HOTR,0.057759142451185005,1.0,0.0,0.037933246928434486
2002-09-17,S5CODU,0.0222204431759704,0.0,0.0,0.0557799744279037
2002-09-17,S5AUCO,0.018862451822483958,0.0,1.0,0.1474361420055468
2002-09-17,S5COMS,0.016829159069734874,0.0,0.0,0.033544399316009305
2002-09-18,S5SFTW,0.0068037344279236155,0.0,0.0,-0.04853283074325079
2002-09-18,S5PHRM,-0.002532240509030785,0.0,0.0,-0.0754786001492497
2002-09-18,S5CPGS,0.008056438339126145,0.0,0.0,0.03403151628428244
2002-09-18,S5ENRSX,-0.0022450478083178055,0.0,0.0,-0.05534405748531814
2002-09-18,S5FDBT,0.0024696751130481075,0.0,0.0,0.019881175835580998
2002-09-18,S5TECH,0.018269320653228203,1.0,0.0,0.028376592342639062
2002-09-18,S5RETL,-0.0009353600147464011,0.0,1.0,0.054551494911041075
2002-09-18,S5BANKX,0.01702813878596867,1.0,0.0,-0.004186927310145321
2002-09-18,S5HCES,-0.002294125018719027,0.0,0.0,-0.025315646193721997
2002-09-18,S5DIVF,0.008316163629985227,0.0,0.0,-0.060235531892845924
2002-09-18,S5UTILX,-0.02643235079862819,0.0,1.0,0.18171272876905992
2002-09-18,S5MEDA,0.001239413503010244,0.0,0.0,-0.012325546342140425
2002-09-18,S5REAL,0.013939896662200291,0.0,1.0,0.05754428291326887
2002-09-18,S5TELSX,0.008931091946524604,0.0,0.0,-0.0624666565158051
2002-09-18,S5MATRX,0.0075401721242189775,0.0,0.0,-0.0003401071370255056
2002-09-18,S5INSU,-0.002957007299833166,0.0,0.0,-0.07055851267707135
2002-09-18,S5FDSR,0.011156277400723546,0.0,0.0,0.0013847677781581983
2002-09-18,S5HOUS,0.00023590469559745547,0.0,0.0,0.01274255468891937
2002-09-18,S5SSEQX,0.014312667768522106,0.0,0.0,0.01848142254959836
2002-09-18,S5TRAN,0.01458911817614466,1.0,0.0,-0.036022739162754065
2002-09-18,S5HOTR,0.006486640306864691,0.0,0.0,0.021268242812612796
2002-09-18,S5CODU,0.0003268775055664154,0.0,0.0,-0.010730937865285126
2002-09-18,S5AUCO,0.01512100999781444,1.0,1.0,0.12004846021334001
2002-09-18,S5COMS,0.01078456308637442,0.0,0.0,-0.02268903085894434
2002-09-19,S5SFTW,0.04601632691310944,1.0,0.0,-0.12092130421793887
